kind,container,entry,offset,clen,ulen,method,verified,crc_ok,note
zip,zip@2572288,skin/modern/communicator/taskbar/composer-act.gif,2668911,671,1026,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/composer.gif,2669678,682,1026,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/composer-16.gif,2670459,654,998,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/mail-act.gif,2671209,705,1036,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/mail.gif,2672006,723,1037,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/mail-16.gif,2672824,696,1010,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/mailnew-act.gif,2673619,848,1067,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/mailnew.gif,2674562,868,1068,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/navigator-act.gif,2675531,165,202,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/navigator.gif,2675793,167,202,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/taskbar/navigator-16.gif,2676060,216,916,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar/prtb-grip-btm-act.gif,2676381,108,123,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar/prtb-grip-btm.gif,2676590,93,94,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar/prtb-grip-mid-act.gif,2676788,53,65,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar/prtb-grip-mid.gif,2676942,47,51,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar/prtb-grip-top-act.gif,2677094,962,1154,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar/prtb-grip-top.gif,2678157,664,668,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar/toolbarBindings.xml,2678924,350,1063,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar/prtb-bg-line.gif,2679374,173,252,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/toolbar/prtb-bg-noline.gif,2679649,173,252,deflate,1,1,
zip,zip@2572288,skin/modern/communicator/xpinstall/xpinstall.css,2679921,1092,2468,deflate,1,1,
zip,zip@2572288,skin/modern/editor/contents.rdf,2681095,354,819,deflate,1,1,
zip,zip@2572288,skin/modern/editor/EdImageMap.css,2681533,1103,3040,deflate,1,1,
zip,zip@2572288,skin/modern/editor/EdImageMapPage.css,2682724,1337,4082,deflate,1,1,
zip,zip@2572288,skin/modern/editor/EditorDialog.css,2684147,2407,7541,deflate,1,1,
zip,zip@2572288,skin/modern/editor/editor.css,2686634,1073,2446,deflate,1,1,
zip,zip@2572288,skin/modern/editor/editorModeToolbar.css,2687798,1008,2349,deflate,1,1,
zip,zip@2572288,skin/modern/editor/textEditor.css,2688890,853,1857,deflate,1,1,
zip,zip@2572288,skin/modern/editor/editorPrimaryToolbar.css,2689837,1614,6148,deflate,1,1,
zip,zip@2572288,skin/modern/editor/editorFormatToolbar.css,2691544,2656,11949,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/editmode-html.gif,2694293,107,107,stored,1,1,
zip,zip@2572288,skin/modern/editor/icons/editmode-normal.gif,2694495,85,85,stored,1,1,
zip,zip@2572288,skin/modern/editor/icons/editmode-preview.gif,2694676,108,108,stored,1,1,
zip,zip@2572288,skin/modern/editor/icons/editmode-tags.gif,2694877,150,153,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/img-align-btm-sel.gif,2695124,165,167,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/img-align-btm.gif,2695382,198,199,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/img-align-lft.gif,2695673,169,173,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/img-align-mid-sel.gif,2695939,162,170,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/img-align-mid.gif,2696194,182,185,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/img-align-rit.gif,2696469,165,169,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/img-align-top-sel.gif,2696731,161,168,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/img-align-top.gif,2696985,182,185,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/mast-editor.gif,2697258,4067,4119,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/btn1.gif,2701409,38016,38166,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/btn2.gif,2739509,15143,15690,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/progress-busy.gif,2754745,168,597,deflate,1,1,
zip,zip@2572288,skin/modern/editor/icons/progress-done.gif,2755006,109,109,stored,1,1,
zip,zip@2572288,skin/modern/editor/icons/progress-failed.gif,2755210,130,130,stored,1,1,
zip,zip@2572288,skin/modern/global/contents.rdf,2755422,448,1071,deflate,1,1,
zip,zip@2572288,skin/modern/global/globalBindings.xml,2755958,655,2103,deflate,1,1,
zip,zip@2572288,skin/modern/global/preview.gif,2756694,7956,7956,stored,1,1,
zip,zip@2572288,skin/modern/global/button.css,2764730,1683,6862,deflate,1,1,
zip,zip@2572288,skin/modern/global/checkbox.css,2766495,1223,3273,deflate,1,1,
zip,zip@2572288,skin/modern/global/colorpicker.css,2767803,1266,3777,deflate,1,1,
zip,zip@2572288,skin/modern/global/console.css,2769150,1429,3676,deflate,1,1,
zip,zip@2572288,skin/modern/global/filepicker.css,2770663,1202,3029,deflate,1,1,
zip,zip@2572288,skin/modern/global/formatting.css,2771949,1578,4222,deflate,1,1,
zip,zip@2572288,skin/modern/global/groupbox.css,2773609,1045,2433,deflate,1,1,
zip,zip@2572288,skin/modern/global/listbox.css,2774735,1209,3756,deflate,1,1,
zip,zip@2572288,skin/modern/global/menu.css,2776022,1763,6031,deflate,1,1,
zip,zip@2572288,skin/modern/global/menulist.css,2777867,1831,6326,deflate,1,1,
zip,zip@2572288,skin/modern/global/progressmeter.css,2779785,1161,2874,deflate,1,1,
zip,zip@2572288,skin/modern/global/radio.css,2781025,1234,3265,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbox.css,2782342,1092,2543,deflate,1,1,
zip,zip@2572288,skin/modern/global/spinbuttons.css,2783519,510,1110,deflate,1,1,
zip,zip@2572288,skin/modern/global/toolbarbutton.css,2784116,1450,4512,deflate,1,1,
zip,zip@2572288,skin/modern/global/tree.css,2785644,1972,6870,deflate,1,1,
zip,zip@2572288,skin/modern/global/wizard.css,2787696,1062,2416,deflate,1,1,
zip,zip@2572288,skin/modern/global/wizardOverlay.css,2788845,1082,2669,deflate,1,1,
zip,zip@2572288,skin/modern/global/autocomplete.css,2790013,1293,3263,deflate,1,1,
zip,zip@2572288,skin/modern/global/global.css,2791386,1622,4302,deflate,1,1,
zip,zip@2572288,skin/modern/global/popup.css,2793087,1223,2983,deflate,1,1,
zip,zip@2572288,skin/modern/global/splitter.css,2794392,1470,6847,deflate,1,1,
zip,zip@2572288,skin/modern/global/tabbox.css,2795942,1523,4632,deflate,1,1,
zip,zip@2572288,skin/modern/global/textbox.css,2797546,1390,3835,deflate,1,1,
zip,zip@2572288,skin/modern/global/toolbar.css,2799017,1541,4567,deflate,1,1,
zip,zip@2572288,skin/modern/global/dialog.css,2800638,1186,2985,deflate,1,1,
zip,zip@2572288,skin/modern/global/browser.css,2801905,1126,2690,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbars.css,2803115,1746,6916,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbars-mini.css,2804950,1482,4351,deflate,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-dn-dis.gif,2806524,51,51,stored,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-dn.gif,2806663,60,60,stored,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-dn-sharp.gif,2806817,43,51,deflate,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-lft-dis.gif,2806953,52,53,deflate,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-lft.gif,2807094,60,60,stored,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-lft-sharp.gif,2807249,48,53,deflate,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-lft-sharp-end.gif,2807396,52,56,deflate,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-rit-dis.gif,2807541,52,52,stored,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-rit.gif,2807682,62,62,stored,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-rit-sharp.gif,2807839,48,53,deflate,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-rit-sharp-end.gif,2807986,52,56,deflate,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-up-dis.gif,2808130,49,50,deflate,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-up.gif,2808267,59,59,stored,1,1,
zip,zip@2572288,skin/modern/global/arrow/arrow-up-sharp.gif,2808420,48,52,deflate,1,1,
zip,zip@2572288,skin/modern/global/button/tbmbtn-arrow-act.gif,2808565,517,558,deflate,1,1,
zip,zip@2572288,skin/modern/global/button/tbmbtn-arrow-hov.gif,2809179,512,556,deflate,1,1,
zip,zip@2572288,skin/modern/global/button/tbmbtn-arrow.gif,2809784,522,553,deflate,1,1,
zip,zip@2572288,skin/modern/global/button/tbmenu-arrow-act.gif,2810403,43,47,deflate,1,1,
zip,zip@2572288,skin/modern/global/button/tbmenu-arrow-dis.gif,2810543,43,47,deflate,1,1,
zip,zip@2572288,skin/modern/global/button/tbmenu-arrow.gif,2810679,42,47,deflate,1,1,
zip,zip@2572288,skin/modern/global/checkbox/cbox-act-check.gif,2810818,120,138,deflate,1,1,
zip,zip@2572288,skin/modern/global/checkbox/cbox-act.gif,2811029,97,99,deflate,1,1,
zip,zip@2572288,skin/modern/global/checkbox/cbox-check.gif,2811219,110,111,deflate,1,1,
zip,zip@2572288,skin/modern/global/checkbox/cbox-dis-check.gif,2811426,123,138,deflate,1,1,
zip,zip@2572288,skin/modern/global/checkbox/cbox-dis.gif,2811640,98,99,deflate,1,1,
zip,zip@2572288,skin/modern/global/checkbox/cbox.gif,2811825,98,99,deflate,1,1,
zip,zip@2572288,skin/modern/global/console/error-caret.gif,2812016,53,55,deflate,1,1,
zip,zip@2572288,skin/modern/global/console/error-dash.gif,2812161,45,48,deflate,1,1,
zip,zip@2572288,skin/modern/global/filepicker/blank.gif,2812296,71,74,deflate,1,1,
zip,zip@2572288,skin/modern/global/filepicker/dir-closed.gif,2812462,224,228,deflate,1,1,
zip,zip@2572288,skin/modern/global/filepicker/dir-open.gif,2812779,227,227,stored,1,1,
zip,zip@2572288,skin/modern/global/filepicker/folder-up.gif,2813100,625,627,deflate,1,1,
zip,zip@2572288,skin/modern/global/filepicker/folder-home.gif,2813821,632,632,stored,1,1,
zip,zip@2572288,skin/modern/global/icons/alert-error.gif,2814544,1528,1587,deflate,1,1,
zip,zip@2572288,skin/modern/global/icons/alert-exclam.gif,2816164,1727,1727,stored,1,1,
zip,zip@2572288,skin/modern/global/icons/alert-message.gif,2817984,1297,1465,deflate,1,1,
zip,zip@2572288,skin/modern/global/icons/alert-question.gif,2819375,1851,1851,stored,1,1,
zip,zip@2572288,skin/modern/global/icons/alert-security.gif,2821320,2023,2023,stored,1,1,
zip,zip@2572288,skin/modern/global/icons/close-dis.gif,2823432,784,1037,deflate,1,1,
zip,zip@2572288,skin/modern/global/icons/close-act.gif,2824305,732,1016,deflate,1,1,
zip,zip@2572288,skin/modern/global/icons/close.gif,2825122,797,1037,deflate,1,1,
zip,zip@2572288,skin/modern/global/icons/close-hov.gif,2826008,750,1022,deflate,1,1,
zip,zip@2572288,skin/modern/global/icons/closebox.gif,2826846,51,60,deflate,1,1,
zip,zip@2572288,skin/modern/global/menu/menu-arrow-dis.gif,2826990,54,93,deflate,1,1,
zip,zip@2572288,skin/modern/global/menu/menu-arrow-hov.gif,2827137,48,49,deflate,1,1,
zip,zip@2572288,skin/modern/global/menu/menu-arrow.gif,2827274,41,49,deflate,1,1,
zip,zip@2572288,skin/modern/global/menu/menu-check-dis.gif,2827408,70,111,deflate,1,1,
zip,zip@2572288,skin/modern/global/menu/menu-check-hov.gif,2827571,66,66,stored,1,1,
zip,zip@2572288,skin/modern/global/menu/menu-check.gif,2827726,70,111,deflate,1,1,
zip,zip@2572288,skin/modern/global/menu/menu-radio-dis.gif,2827889,65,68,deflate,1,1,
zip,zip@2572288,skin/modern/global/menu/menu-radio-hov.gif,2828047,65,68,deflate,1,1,
zip,zip@2572288,skin/modern/global/menu/menu-radio.gif,2828201,65,68,deflate,1,1,
zip,zip@2572288,skin/modern/global/menulist/mlist-act-arrow.gif,2828364,46,51,deflate,1,1,
zip,zip@2572288,skin/modern/global/menulist/mlist-arrow.gif,2828504,46,51,deflate,1,1,
zip,zip@2572288,skin/modern/global/menulist/mlist-compact-arrow.gif,2828652,49,53,deflate,1,1,
zip,zip@2572288,skin/modern/global/menulist/mlist-dis-arrow.gif,2828799,50,51,deflate,1,1,
zip,zip@2572288,skin/modern/global/progressmeter/progress-busy.gif,2828950,308,1173,deflate,1,1,
zip,zip@2572288,skin/modern/global/radio/radio-act-check.gif,2829353,299,346,deflate,1,1,
zip,zip@2572288,skin/modern/global/radio/radio-act.gif,2829741,273,336,deflate,1,1,
zip,zip@2572288,skin/modern/global/radio/radio-check.gif,2830105,308,346,deflate,1,1,
zip,zip@2572288,skin/modern/global/radio/radio-dis-check.gif,2830508,299,346,deflate,1,1,
zip,zip@2572288,skin/modern/global/radio/radio-dis.gif,2830896,272,336,deflate,1,1,
zip,zip@2572288,skin/modern/global/radio/radio.gif,2831253,279,336,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/thumb-vrt-grip.gif,2831630,98,99,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/btn-lft.gif,2831819,48,53,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/btn-rit.gif,2831958,49,53,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/btn-up.gif,2832097,48,52,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/mini-btn-dn.gif,2832240,43,47,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/mini-btn-lft.gif,2832379,43,48,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/mini-btn-rit.gif,2832518,43,48,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/mini-btn-up.gif,2832656,44,48,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/mini-slider-hrz.gif,2832799,49,57,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/mini-slider-vrt.gif,2832947,49,57,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/mini-thumb-hrz-grip.gif,2833099,83,87,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/mini-thumb-vrt-grip.gif,2833285,84,88,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/slider-hrz.gif,2833463,95,103,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/slider-vrt.gif,2833652,54,65,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/thumb-hrz-grip.gif,2833804,94,95,deflate,1,1,
zip,zip@2572288,skin/modern/global/scrollbar/btn-dn.gif,2833988,46,51,deflate,1,1,
zip,zip@2572288,skin/modern/global/splitter/grip-vrt-after.gif,2834131,143,143,stored,1,1,
zip,zip@2572288,skin/modern/global/splitter/grip-vrt-before.gif,2834372,147,147,stored,1,1,
zip,zip@2572288,skin/modern/global/splitter/grip-vrt-after-act.gif,2834620,105,114,deflate,1,1,
zip,zip@2572288,skin/modern/global/splitter/grip-vrt-before-act.gif,2834827,107,116,deflate,1,1,
zip,zip@2572288,skin/modern/global/splitter/grip-hrz-after.gif,2835031,134,134,stored,1,1,
zip,zip@2572288,skin/modern/global/splitter/grip-hrz-before.gif,2835263,135,135,stored,1,1,
zip,zip@2572288,skin/modern/global/splitter/grip-hrz-after-act.gif,2835499,96,104,deflate,1,1,
zip,zip@2572288,skin/modern/global/splitter/grip-hrz-before-act.gif,2835697,98,104,deflate,1,1,
zip,zip@2572288,skin/modern/global/toolbar/tbgrip-arrow.gif,2835889,57,57,stored,1,1,
zip,zip@2572288,skin/modern/global/toolbar/mbgrip-arrow.gif,2836040,57,57,stored,1,1,
zip,zip@2572288,skin/modern/global/toolbar/tbgrip-arrow-act.gif,2836195,57,57,stored,1,1,
zip,zip@2572288,skin/modern/global/toolbar/tbgrip-arrow-clps.gif,2836351,59,59,stored,1,1,
zip,zip@2572288,skin/modern/global/toolbar/tbgrip-arrow-clps-act.gif,2836513,59,59,stored,1,1,
zip,zip@2572288,skin/modern/global/toolbar/tb-mid.gif,2836660,112,146,deflate,1,1,
zip,zip@2572288,skin/modern/global/tree/sort-asc.gif,2836859,64,64,stored,1,1,
zip,zip@2572288,skin/modern/global/tree/sort-dsc.gif,2837010,63,63,stored,1,1,
zip,zip@2572288,skin/modern/global/tree/twisty-clsd.gif,2837163,82,87,deflate,1,1,
zip,zip@2572288,skin/modern/global/tree/twisty-open.gif,2837335,79,85,deflate,1,1,
zip,zip@2572288,skin/modern/global/tree/columnpicker.gif,2837505,95,97,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/contents.rdf,2837685,356,825,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/threadPaneLabels.css,2838134,2116,12897,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/accountCentral.css,2840341,1356,3687,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/accountManage.css,2841787,955,2144,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/accountWizard.css,2842832,1014,2312,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressingWidget.css,2843939,1050,2407,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/dialogs.css,2845073,1403,3407,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/filterDialog.css,2846565,998,2334,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/folderMenus.css,2847651,1194,4611,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/folderPane.css,2848932,1512,5989,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/fakeAccount.css,2850532,125,162,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/mailWindow2.css,2850745,1064,2379,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/messageBody.css,2851897,1656,4836,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/messageHeader.css,2853643,1538,4249,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/messageWindow.css,2855271,933,2154,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/messenger.css,2856290,964,2215,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/prefPanels.css,2857341,1022,2460,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/searchDialog.css,2858452,985,2241,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/subscribe.css,2859523,1230,3481,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/mailWindow1.css,2860841,1522,4220,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/threadPane.css,2862450,1913,10303,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/primaryToolbar.css,2864454,1546,5993,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/abResultsPane.css,2866102,942,2112,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/addressPanes.css,2867145,1034,2525,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/cardDialog.css,2868278,1046,2329,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/selectAddressesDialog.css,2869434,1144,2680,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/addressbook.css,2870678,1804,5451,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/sidebarPanel.css,2872583,916,2093,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/icons/directory-down.gif,2873608,371,432,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/icons/directory-open.gif,2874088,359,432,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/icons/directory.gif,2874551,358,427,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/icons/list.gif,2875008,408,434,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/icons/mast-ab.gif,2875518,4038,4080,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/icons/myaddrbk.gif,2879659,351,413,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/addressbook/icons/person.gif,2880111,443,446,deflate,1,1,
zip,zip@2572288,skin/modern/messenger/icons/acct-compose.gif,2880649,1426,1426,stored,1,1,
zip,zip@2572288,skin/modern/messenger/icons/acct-filters.gif,2882170,1228,1287,deflate,1,1,
